X,Y,u_数值解,u_解析解,abs误差
0.38,0.45,27.130392790775872,0.9183293944713455,26.212063396304526
0.39,0.45,27.454409977500084,0.9292969653862762,26.52511301211381
0.4,0.45,27.751332976187584,0.9393474323917528,26.81198554379583
0.41000000000000003,0.45,28.02086875968662,0.9484708768902487,27.072397882796373
0.42,0.45,28.26275132872035,0.9566582951435306,27.30609303357682
0.43,0.45,28.476741974395928,0.9639016071582615,27.512840367237665
0.44,0.45,28.662629513781514,0.9701936646599785,27.692435849121537
0.45,0.45,28.820230498318196,0.9755282581475768,27.84470224017062
0.46,0.45,28.94938939486163,0.9799001230213374,27.969489271840292
0.47000000000000003,0.45,29.049978739174474,0.9833049447784513,28.066673794396024
0.48,0.45,29.12189926171819,0.9857393632709137,28.13615989844728
0.49,0.45,29.165079985620082,0.9872009760215833,28.1778790095985
0.5,0.45,29.17947829671898,0.9876883405951378,28.19178995612384
0.51,0.45,29.16507998562009,0.9872009760215833,28.177879009598506
0.52,0.45,29.121899261718195,0.9857393632709137,28.136159898447282
0.53,0.45,29.04997873917448,0.9833049447784513,28.06667379439603
0.54,0.45,28.949389394861633,0.9799001230213373,27.969489271840295
0.55,0.45,28.820230498318207,0.9755282581475767,27.84470224017063
0.56,0.45,28.66262951378152,0.9701936646599785,27.692435849121544
0.5700000000000001,0.45,28.476741974395935,0.9639016071582616,27.512840367237672
0.58,0.45,28.26275132872034,0.9566582951435307,27.30609303357681
0.59,0.45,28.020868759686632,0.9484708768902487,27.072397882796384
0.6,0.45,27.751332976187584,0.9393474323917529,26.81198554379583
0.61,0.45,27.454409977500084,0.9292969653862762,26.52511301211381
0.62,0.45,27.130392790775872,0.9183293944713457,26.212063396304526
0.63,0.45,26.779601181859178,0.9064555433153233,25.873145638543853
0.64,0.45,26.40238133971641,0.8936871299757524,25.508694209740657
0.65,0.45,25.99910553478948,0.8800367553350505,25.119068779454427
0.66,0.45,25.570171751609767,0.8655178906649579,24.70465386094481
0.67,0.45,25.116003296035473,0.8501448643320204,24.265858431703453
0.68,0.45,24.637048377499806,0.8339328476572203,23.803115529842586
0.6900000000000001,0.45,24.13377966668245,0.8168978399437155,23.316881826738737
0.7000000000000001,0.45,23.606693829040598,0.7990566526874577,22.80763717635314
0.71,0.45,23.056311034660173,0.7804268929862763,22.275884141673895
0.72,0.45,22.483174444910702,0.7610269461637978,21.722147498746903
0.73,0.45,21.887849676410646,0.7408759576253525,21.146973718785294
0.74,0.45,21.270924242832095,0.7199938139637692,20.550930428868327
0.75,0.45,20.63300697509568,0.6984011233337104,19.93460585176197
0.76,0.45,19.974727420527955,0.6761191951139107,19.298608225414043
0.77,0.45,19.296735221574238,0.6531700188773929,18.643565202696845
0.78,0.45,18.599699474679905,0.6295762426904156,17.97012323198949
0.79,0.45,17.884308069972995,0.6053611507615633,17.278946919211432
0.8,0.45,17.151267012399703,0.5805486404630473,16.570718371936657
0.81,0.45,16.40129972498274,0.5551631987468806,15.846136526235858
0.8200000000000001,0.45,15.635146334890113,0.5292298779792163,15.105916456910897
0.8300000000000001,0.45,14.853562943019064,0.5027742712166836,14.35078867180238
0.84,0.45,14.057320877815627,0.47582248694913426,13.581498390866493
0.85,0.45,13.247205934066706,0.44840112333371035,12.798804810732996
0.86,0.45,12.424017597415414,0.42053724194568015,12.003480355469733
0.87,0.45,11.588568255365303,0.39225834107192575,11.196309914293376
0.88,0.45,10.741682395551939,0.36359232857345714,10.378090066978482
0.89,0.45,9.8841957920732,0.3345674943437199,9.54962829772948
0.9,0.45,9.016954680681112,0.3052124823898889,8.711742198291223
0.91,0.45,8.140814923649314,0.2755562625646883,7.865258661084626
0.92,0.45,7.256641165140373,0.2456281019766475,7.011013063163725
0.93,0.45,6.365305977906343,0.21545753610699545,6.149848441799348
0.9400000000000001,0.45,5.4676890021648195,0.1850743396617098,5.28261466250311
0.9500000000000001,0.45,4.564676077500258,0.15450849718747384,4.410167580312784
0.96,0.45,3.65715836864723,0.12379017348055077,3.533368195166679
0.97,0.45,2.7460314860184263,0.09294968381777075,2.6530818022006555
0.98,0.45,1.8321946018453157,0.06201746403901432,1.7701771378063014
0.99,0.45,0.916549562803715,0.031024040510710137,0.8855255222930049
1.0,0.45,0.0,1.2095693648649962e-16,1.2095693648649962e-16
0.0,0.46,0.0,0.0,0.0
0.01,0.46,0.9206571125391669,0.031163075860858275,0.8894940366783086
0.02,0.46,1.8404056476605384,0.06229539752820563,1.7781102501323327
0.03,0.46,2.7583379246025355,0.09336624115920712,2.664971683443328
0.04,0.46,3.673548055031124,0.12434494358242741,3.5492031114486964
0.05,0.46,4.585132837042227,0.15520093255867878,4.429931904483548
0.06,0.46,5.492192646512968,0.18590375695213038,5.306288889560838
0.07,0.46,6.393832324922052,0.21642311678190287,6.177409208140149
0.08,0.46,7.289162062763172,0.24672889312449112,7.042433169638681
0.09,0.46,8.177298277679537,0.2767911778375058,7.900507099842031
0.1,0.46,9.057364486453023,0.30658030307539863,8.750784183377625
0.11,0.46,9.928492169987233,0.3360668705680447,9.592425299419189
0.12,0.46,10.78982163043108,0.36522178063328503,10.424599849797795
0.13,0.46,11.640502839596635,0.3940162608948003,11.246486578701836
0.14,0.46,12.479696277834426,0.4224218946769721,12.057274383157454
0.15,0.46,13.306573762538013,0.450410649048711,12.856163113489302
0.16,0.46,14.120319265460083,0.47795490248857564,13.642364362971508
0.17,0.46,14.920129718033941,0.5050274721438786,14.415102245890063
0.18,0.46,15.70521580390519,0.5316016406568812,15.17361416324831
0.19,0.46,16.47480273789168,0.5576511825315993,15.91715155536008
0.2,0.46,17.228131030602906,0.583150390015202,16.644980640587704
0.21,0.46,17.964457237964396,0.6080740984684593,17.356383139495936
0.22,0.46,18.68305469490723,0.632397711200204,18.050656983707025
0.23,0.46,19.383214232498705,0.6560972237412951,18.72711700875741
0.24,0.46,20.064244877806505,0.6791492475341312,19.385095630272374
0.25,0.46,20.725474535805553,0.7015310330143335,20.02394350279122
0.26,0.46,21.36625065265464,0.7232204920618186,20.64303016059282
0.27,0.46,21.985940859688263,0.7441962197991069,21.241744639889156
0.28,0.46,22.583933597488162,0.7644375157153519,21.81949608177281
0.29,0.46,23.159638719418712,0.7839244040952456,22.375714315323467
0.3,0.46,23.712488074030258,0.8026376537326376,22.90985042029762
0.31,0.46,24.241936065756096,0.8205587969094137,23.421377268846683
0.32,0.46,24.74746019334945,0.8376701476209044,23.909790045728545
0.33,0.46,25.228561565529056,0.8539548190298358,24.374606746499218
0.34,0.46,25.684765393324618,0.8693967401315995,24.81536865319302
0.35000000000000003,0.46,26.115621458636294,0.8839806716143936,25.231640787021902
0.36,0.46,26.520704558545475,0.8976922208985845,25.62301233764689
0.37,0.46,26.899614924938845,0.9105178563404434,25.9890970685984
0.38,0.46,27.251978619031167,0.9224449205862474,26.32953369844492
0.39,0.46,27.57744790039774,0.9334616430635576,26.64398625733418
0.4,0.46,27.875701570152245,0.9435571515973541,26.93214441855489
0.41000000000000003,0.46,28.146445287931282,0.9527214831395595,27.193723804791723
0.42,0.46,28.389411862372622,0.9609455936013647,27.428466268771256
0.43,0.46,28.604361514801052,0.9682213667786527,27.6361401480224
0.44,0.46,28.79108211586075,0.9745416223617125,27.816540493499037
0.45,0.46,28.949389394861647,0.9799001230213374,27.96948927184031
0.46,0.46,29.079127121631874,0.9842915805643156,28.094835541067557
0.47000000000000003,0.46,29.180167260698646,0.9877116611522395,28.192455599546406
0.48,0.46,29.252410097643356,0.9901569895784802,28.262253108064876
0.49,0.46,29.295784337508017,0.991625152599109,28.304159184908908
0.5,0.46,29.310247175154462,0.9921147013144779,28.318132473839984
0.51,0.46,29.295784337508024,0.991625152599109,28.304159184908915
0.52,0.46,29.2524100976434,0.9901569895784802,28.262253108064918
0.53,0.46,29.180167260698653,0.9877116611522395,28.192455599546413
0.54,0.46,29.079127121631906,0.9842915805643155,28.09483554106759
0.55,0.46,28.94938939486164,0.9799001230213373,27.969489271840303
0.56,0.46,28.791082115860796,0.9745416223617125,27.816540493499083
0.5700000000000001,0.46,28.604361514801056,0.9682213667786528,27.636140148022402
0.58,0.46,28.389411862372647,0.9609455936013648,27.42846626877128
0.59,0.46,28.14644528793129,0.9527214831395595,27.19372380479173
0.6,0.46,27.87570157015226,0.9435571515973542,26.932144418554905
0.61,0.46,27.577447900397736,0.9334616430635576,26.643986257334177
0.62,0.46,27.251978619031142,0.9224449205862475,26.329533698444894
0.63,0.46,26.899614924938863,0.9105178563404435,25.98909706859842
0.64,0.46,26.52070455854549,0.8976922208985844,25.623012337646905
0.65,0.46,26.115621458636287,0.8839806716143938,25.23164078702189
0.66,0.46,25.684765393324625,0.8693967401315993,24.815368653193026
0.67,0.46,25.228561565529066,0.8539548190298358,24.374606746499232
0.68,0.46,24.747460193349447,0.8376701476209043,23.909790045728542
0.6900000000000001,0.46,24.241936065756107,0.8205587969094136,23.421377268846694
0.7000000000000001,0.46,23.71248807403025,0.8026376537326376,22.909850420297612
0.71,0.46,23.159638719418705,0.7839244040952458,22.37571431532346
0.72,0.46,22.583933597488173,0.7644375157153519,21.819496081772822
0.73,0.46,21.985940859688263,0.7441962197991069,21.241744639889156
0.74,0.46,21.366250652654646,0.7232204920618185,20.643030160592826
0.75,0.46,20.725474535805567,0.7015310330143335,20.023943502791234
0.76,0.46,20.064244877806516,0.6791492475341314,19.385095630272385
0.77,0.46,19.38321423249869,0.6560972237412951,18.727117008757396
0.78,0.46,18.683054694907213,0.6323977112002043,18.050656983707007
0.79,0.46,17.96445723796439,0.6080740984684593,17.35638313949593
0.8,0.46,17.228131030602913,0.5831503900152021,16.64498064058771
0.81,0.46,16.474802737891686,0.5576511825315993,15.917151555360087
0.8200000000000001,0.46,15.705215803905208,0.5316016406568812,15.173614163248327
0.8300000000000001,0.46,14.920129718033952,0.5050274721438783,14.415102245890074
0.84,0.46,14.12031926546009,0.4779549024885759,13.642364362971513
0.85,0.46,13.306573762538017,0.4504106490487111,12.856163113489306
0.86,0.46,12.479696277834437,0.4224218946769723,12.057274383157464
0.87,0.46,11.64050283959663,0.3940162608948003,11.24648657870183
0.88,0.46,10.78982163043108,0.36522178063328525,10.424599849797794
0.89,0.46,9.928492169987257,0.33606687056804463,9.592425299419212
0.9,0.46,9.057364486453032,0.30658030307539874,8.750784183377634
0.91,0.46,8.17729827767954,0.2767911778375056,7.900507099842034
0.92,0.46,7.289162062763172,0.24672889312449114,7.042433169638681
0.93,0.46,6.393832324922051,0.21642311678190262,6.177409208140148
0.9400000000000001,0.46,5.492192646512965,0.18590375695213035,5.306288889560835
0.9500000000000001,0.46,4.585132837042226,0.1552009325586789,4.4299319044835475
0.96,0.46,3.6735480550311275,0.12434494358242769,3.5492031114487
0.97,0.46,2.7583379246025435,0.09336624115920716,2.664971683443336
0.98,0.46,1.8404056476605462,0.062295397528205836,1.7781102501323403
0.99,0.46,0.9206571125391689,0.03116307586085822,0.8894940366783107
1.0,0.46,0.0,1.2149900933518077e-16,1.2149900933518077e-16
0.0,0.47000000000000003,0.0,0.0,0.0
0.01,0.47000000000000003,0.9238560848568254,0.031271357017495435,0.89258472783933
0.02,0.47000000000000003,1.846800435296394,0.06251185298105129,1.7842885823153427
0.03,0.47000000000000003,2.767922216673244,0.0936906572928623,2.6742315593803814
0.04,0.47000000000000003,3.686312392997535,0.12477700023733543,3.5615353927601996
0.05,0.47000000000000003,4.601064624043828,0.15574020334708408,4.445324420696744
0.06,0.47000000000000003,5.511276159799453,0.18654970967887174,5.324726450120582
0.07,0.47000000000000003,6.416048731369795,0.21717511396962585,6.198873617400169
0.08,0.47000000000000003,7.314489437461221,0.24758619264276113,7.06690324481846
0.09,0.47000000000000003,8.205711625566884,0.2777529336352013,7.927958691931683
0.1,0.47000000000000003,9.088835766985678,0.30764556601566156,8.781190200970016
0.11,0.47000000000000003,9.962990324810901,0.3372345893649637,9.625755735445937
0.12,0.47000000000000003,10.827312614031937,0.36649080288938796,10.46082181114255
0.13,0.47000000000000003,11.680949652900217,0.39538533423833133,11.285564318661887
0.14,0.47000000000000003,12.523059004719222,0.4238896679978314,12.09916933672139
0.15,0.47000000000000003,13.352809609227812,0.45197567383183723,12.900833935395974
0.16,0.47000000000000003,14.169382602756329,0.47961563424345566,13.689766968512874
0.17,0.47000000000000003,14.971972126346223,0.5067822719287729,14.465189854417451
0.18,0.47000000000000003,15.759786121035505,0.5334487766962617,15.226337344339244
0.19,0.47000000000000003,16.53204710952535,0.5595888319252025,15.972458277600149
0.2,0.47000000000000003,17.28799296345637,0.5851766405370116,16.70281632291936
0.21,0.47000000000000003,18.026877655537135,0.6101869504538425,17.41669070508329
0.22,0.47000000000000003,18.747971995783196,0.634595079519339,18.113376916263856
0.23,0.47000000000000003,19.450564351139494,0.6583769398569422,18.79218741128255
0.24,0.47000000000000003,20.133961347776314,0.681509061641718,19.452452286134594
0.25,0.47000000000000003,20.79748855536547,0.7039686162622395,20.093519939103228
0.26,0.47000000000000003,21.440491152661735,0.7257334388496711,20.714757713812066
0.27,0.47000000000000003,22.06233457373213,0.7467820501518181,21.315552523580312
0.28,0.47000000000000003,22.662405134196266,0.7670936777305547,21.895311456465713
0.29,0.47000000000000003,23.24011063685827,0.7866482764617132,22.453462360396557
0.3,0.47000000000000003,23.794880956134218,0.8054265483172016,22.989454407817018
0.31,0.47000000000000003,24.32616860069727,0.8234099614098264,23.502758639287443
0.32,0.47000000000000003,24.833449253785364,0.8405807682820291,23.992868485503337
0.33,0.47000000000000003,25.31622229063862,0.8569220234204835,24.459300267218136
0.34,0.47000000000000003,25.774011272555576,0.8724175999792716,24.901593672576304
0.35000000000000003,0.47000000000000003,26.2063644170806,0.8870522056951331,25.319312211385466
0.36,0.47000000000000003,26.61285504385872,0.9008113979790846,25.712043645879636
0.37,0.47000000000000003,26.993081995717468,0.9136815981695086,26.07940039754796
0.38,0.47000000000000003,27.34667003456071,0.9256501049326554,26.421019929628056
0.39,0.47000000000000003,27.673270211683313,0.9367051067973253,26.736565104885987
0.4,0.47000000000000003,27.97256021214142,0.9468356938113642,27.025724518330055
0.41000000000000003,0.47000000000000003,28.244244672838278,0.95603186830847,27.288212804529806
0.42,0.47000000000000003,28.488055474011993,0.9642845547746816,27.52377091923731
0.43,0.47000000000000003,28.703752003837437,0.9715856088048156,27.73216639503262
0.44,0.47000000000000003,28.891121395881157,0.9779278251400114,27.913193570741146
0.45,0.47000000000000003,29.049978739174467,0.9833049447784513,28.066673794396017
0.46,0.47000000000000003,29.180167260698646,0.9877116611522395,28.192455599546406
0.47000000000000003,0.47000000000000003,29.28155848010079,0.9911436253643443,28.290414854736447
0.48,0.47000000000000003,29.354052336488458,0.9935974504804346,28.36045488600802
0.49,0.47000000000000003,29.397577287177732,0.9950707148713748,28.402506572306358
0.5,0.47000000000000003,29.412090378297098,0.99556196460308,28.416528413694017
0.51,0.47000000000000003,29.397577287177704,0.9950707148713748,28.40250657230633
0.52,0.47000000000000003,29.354052336488458,0.9935974504804346,28.36045488600802
0.53,0.47000000000000003,29.281558480100784,0.9911436253643443,28.29041485473644
0.54,0.47000000000000003,29.180167260698674,0.9877116611522394,28.192455599546435
0.55,0.47000000000000003,29.04997873917448,0.9833049447784512,28.06667379439603
0.56,0.47000000000000003,28.89112139588116,0.9779278251400114,27.91319357074115
0.5700000000000001,0.47000000000000003,28.703752003837472,0.9715856088048157,27.732166395032657
0.58,0.47000000000000003,28.488055474012,0.9642845547746817,27.523770919237318
0.59,0.47000000000000003,28.244244672838224,0.95603186830847,27.288212804529753
0.6,0.47000000000000003,27.97256021214142,0.9468356938113643,27.025724518330055
0.61,0.47000000000000003,27.673270211683338,0.9367051067973253,26.73656510488601
0.62,0.47000000000000003,27.346670034560713,0.9256501049326555,26.42101992962806
0.63,0.47000000000000003,26.993081995717485,0.9136815981695087,26.07940039754798
0.64,0.47000000000000003,26.61285504385873,0.9008113979790845,25.712043645879646
0.65,0.47000000000000003,26.20636441708061,0.8870522056951332,25.319312211385476
0.66,0.47000000000000003,25.774011272555576,0.8724175999792714,24.901593672576304
0.67,0.47000000000000003,25.316222290638606,0.8569220234204835,24.459300267218122
0.68,0.47000000000000003,24.83344925378538,0.840580768282029,23.99286848550335
0.6900000000000001,0.47000000000000003,24.326168600697272,0.8234099614098263,23.502758639287446
0.7000000000000001,0.47000000000000003,23.79488095613422,0.8054265483172016,22.98945440781702
0.71,0.47000000000000003,23.240110636858255,0.7866482764617134,22.453462360396543
0.72,0.47000000000000003,22.66240513419629,0.7670936777305547,21.895311456465738
0.73,0.47000000000000003,22.062334573732162,0.7467820501518181,21.315552523580344
0.74,0.47000000000000003,21.440491152661743,0.725733438849671,20.714757713812073
0.75,0.47000000000000003,20.79748855536545,0.7039686162622395,20.09351993910321
0.76,0.47000000000000003,20.133961347776314,0.6815090616417182,19.452452286134594
0.77,0.47000000000000003,19.450564351139487,0.6583769398569422,18.792187411282544
0.78,0.47000000000000003,18.74797199578316,0.6345950795193392,18.11337691626382
0.79,0.47000000000000003,18.026877655537113,0.6101869504538425,17.41669070508327
0.8,0.47000000000000003,17.28799296345637,0.5851766405370117,16.70281632291936
0.81,0.47000000000000003,16.53204710952539,0.5595888319252024,15.972458277600188
0.8200000000000001,0.47000000000000003,15.759786121035514,0.5334487766962617,15.226337344339253
0.8300000000000001,0.47000000000000003,14.971972126346227,0.5067822719287727,14.465189854417455
0.84,0.47000000000000003,14.169382602756341,0.47961563424345593,13.689766968512885
0.85,0.47000000000000003,13.352809609227812,0.45197567383183734,12.900833935395974
0.86,0.47000000000000003,12.523059004719235,0.42388966799783157,12.099169336721403
0.87,0.47000000000000003,11.68094965290022,0.39538533423833133,11.285564318661887
0.88,0.47000000000000003,10.82731261403194,0.3664908028893882,10.460821811142551
0.89,0.47000000000000003,9.962990324810908,0.33723458936496364,9.625755735445944
0.9,0.47000000000000003,9.088835766985682,0.3076455660156617,8.78119020097002
0.91,0.47000000000000003,8.205711625566886,0.27775293363520115,7.927958691931686
0.92,0.47000000000000003,7.314489437461221,0.24758619264276116,7.06690324481846
0.93,0.47000000000000003,6.416048731369795,0.2171751139696256,6.198873617400169
0.9400000000000001,0.47000000000000003,5.511276159799452,0.18654970967887172,5.324726450120581
0.9500000000000001,0.47000000000000003,4.601064624043827,0.1557402033470842,4.4453244206967435
0.96,0.47000000000000003,3.6863123929975377,0.1247770002373357,3.561535392760202
0.97,0.47000000000000003,2.7679222166732513,0.09369065729286234,2.674231559380389
0.98,0.47000000000000003,1.8468004352964016,0.0625118529810515,1.78428858231535
0.99,0.47000000000000003,0.9238560848568272,0.03127135701749538,0.8925847278393318
1.0,0.47000000000000003,0.0,1.2192117733040124e-16,1.2192117733040124e-16
0.0,0.48,0.0,0.0,0.0
0.01,0.48,0.9261433227572269,0.03134877712019301,0.8947945456370339
0.02,0.48,1.8513726538695316,0.06266661678215212,1.7887060370873795
0.03,0.48,2.7747749036913953,0.09392261205917958,2.680852291632216
0.04,0.48,3.6954387856859485,0.125085917057519,3.5703528686284294
0.05,0.48,4.612455715754762,0.15612577735752844,4.456329938397233
0.06,0.48,5.524920708900654,0.1870115603645795,5.337909148536074
0.07,0.48,6.431933272338621,0.21771278553973006,6.214220486798891
0.08,0.48,7.332598294173506,0.24819915448033603,7.08439913969317
0.09,0.48,8.22602692676736,0.278440580820917,7.947586345946443
0.1,0.48,9.111337463924757,0.30840721992476633,8.80293024399999
0.11,0.48,9.987656211030368,0.3380694983370049,9.649586712693363
0.12,0.48,10.854118347280039,0.36739814297001,10.486720204310028
0.13,0.48,11.709868779154535,0.3963642099924191,11.313504569162117
0.14,0.48,12.554062984293592,0.4249391133931967,12.129123870900395
0.15,0.48,13.385867844937547,0.4530946531925759,12.932773191744971
0.16,0.48,14.204462470113956,0.48080304327203466,13.723659426841921
0.17,0.48,15.009039005757899,0.5080369387958387,14.50100206696206
0.18,0.48,15.798803431966391,0.5347694631970943,15.264033968769297
0.19,0.48,16.5729763466002,0.5609742347016738,16.012002111898525
0.2,0.48,17.330793734459597,0.5866253923638431,16.744168342095755
0.21,0.48,18.071507721275164,0.6116976215878911,17.459810099687274
0.22,0.48,18.794387311769395,0.6361661791105808,18.158221132658813
0.23,0.48,19.498719111060794,0.6600069174197619,18.838712193641033
0.24,0.48,20.183808028698465,0.6831963085850505,19.500611720113415
0.25,0.48,20.848977964632475,0.7057114674770557,20.14326649715542
0.26,0.48,21.493572476443017,0.727530174352239,20.766042302090778
0.27,0.48,22.11695542716975,0.748630896781119,21.36832453038863
0.28,0.48,22.718511613102258,0.7689928108981795,21.94951880220408
0.29,0.48,23.297647370911793,0.7885958219525107,22.50905154895928
0.3,0.48,23.85379116352528,0.8074205841389022,23.046370579386377
0.31,0.48,24.386394144163482,0.825448519689817,23.560945624473664
0.32,0.48,24.894930697986446,0.8426618372094055,24.05226886077704
0.33,0.48,25.378898960811895,0.8590435492314649,24.51985541158043
0.34,0.48,25.837821314394645,0.8745774889840174,24.96324382541063
0.35000000000000003,0.48,26.271244857777987,0.8892483263439623,25.381996531434023
0.36,0.48,26.67874185425261,0.9030415829660575,25.775700271286553
0.37,0.48,27.05991015348061,0.9159436465712967,26.143966506909315
0.38,0.48,27.41437358836965,0.9279417843805865,26.486431803989063
0.39,0.48,27.74178234630441,0.939024155680462,26.80275819062395
0.4,0.48,28.041813314369353,0.9491798235084412,27.092633490860912
0.41000000000000003,0.48,28.314170398222153,0.9583987654464864,27.355771632775667
0.42,0.48,28.558584814303124,0.9666718835119211,27.591912930791203
0.43,0.48,28.7748153550921,0.9739910131360403,27.800824341956062
0.44,0.48,28.962648627151165,0.9803489312215544,27.98229969592961
0.45,0.48,29.121899261718188,0.9857393632709137,28.136159898447275
0.46,0.48,29.252410097643388,0.9901569895784802,28.262253108064908
0.47000000000000003,0.48,29.354052336488486,0.9935974504804346,28.36045488600805
0.48,0.48,29.426725669635164,0.9960573506572389,28.430668318977926
0.49,0.48,29.470358377277545,0.9975342624844058,28.472824114793138
0.5,0.48,29.484907399201056,0.9980267284282716,28.486880670772784
0.51,0.48,29.470358377277535,0.9975342624844058,28.472824114793127
0.52,0.48,29.426725669635154,0.9960573506572389,28.430668318977915
0.53,0.48,29.35405233648849,0.9935974504804346,28.360454886008057
0.54,0.48,29.252410097643388,0.9901569895784801,28.262253108064908
0.55,0.48,29.121899261718195,0.9857393632709136,28.136159898447282
0.56,0.48,28.962648627151175,0.9803489312215544,27.98229969592962
0.5700000000000001,0.48,28.774815355092116,0.9739910131360404,27.800824341956076
0.58,0.48,28.55858481430313,0.9666718835119212,27.59191293079121
0.59,0.48,28.31417039822216,0.9583987654464864,27.355771632775674
0.6,0.48,28.04181331436935,0.9491798235084413,27.09263349086091
0.61,0.48,27.741782346304422,0.939024155680462,26.802758190623962
0.62,0.48,27.414373588369656,0.9279417843805866,26.48643180398907
0.63,0.48,27.05991015348061,0.9159436465712968,26.143966506909315
0.64,0.48,26.67874185425262,0.9030415829660574,25.775700271286563
0.65,0.48,26.271244857778015,0.8892483263439624,25.38199653143405
0.66,0.48,25.837821314394645,0.8745774889840172,24.96324382541063
0.67,0.48,25.378898960811863,0.8590435492314649,24.519855411580398
0.68,0.48,24.894930697986435,0.8426618372094054,24.05226886077703
0.6900000000000001,0.48,24.38639414416349,0.8254485196898169,23.56094562447367
0.7000000000000001,0.48,23.853791163525276,0.8074205841389022,23.046370579386373
0.71,0.48,23.29764737091179,0.7885958219525109,22.509051548959278
0.72,0.48,22.718511613102265,0.7689928108981795,21.949518802204086
0.73,0.48,22.116955427169753,0.748630896781119,21.368324530388634
0.74,0.48,21.493572476443013,0.7275301743522389,20.766042302090774
0.75,0.48,20.84897796463247,0.7057114674770557,20.143266497155416
0.76,0.48,20.183808028698458,0.6831963085850508,19.500611720113408
0.77,0.48,19.498719111060797,0.6600069174197619,18.838712193641037
0.78,0.48,18.79438731176939,0.636166179110581,18.15822113265881
0.79,0.48,18.071507721275157,0.6116976215878911,17.459810099687267
0.8,0.48,17.3307937344596,0.5866253923638433,16.744168342095758
0.81,0.48,16.572976346600203,0.5609742347016737,16.01200211189853
0.8200000000000001,0.48,15.798803431966398,0.5347694631970943,15.264033968769304
0.8300000000000001,0.48,15.0090390057579,0.5080369387958384,14.501002066962062
0.84,0.48,14.204462470113963,0.48080304327203494,13.723659426841929
0.85,0.48,13.385867844937552,0.453094653192576,12.932773191744976
0.86,0.48,12.554062984293592,0.42493911339319684,12.129123870900395
0.87,0.48,11.709868779154537,0.3963642099924191,11.313504569162118
0.88,0.48,10.854118347280048,0.3673981429700102,10.486720204310037
0.89,0.48,9.987656211030377,0.33806949833700484,9.649586712693372
0.9,0.48,9.111337463924764,0.30840721992476644,8.802930243999997
0.91,0.48,8.226026926767362,0.2784405808209168,7.947586345946446
0.92,0.48,7.332598294173506,0.24819915448033605,7.08439913969317
0.93,0.48,6.43193327233862,0.21771278553972984,6.21422048679889
0.9400000000000001,0.48,5.524920708900653,0.18701156036457947,5.337909148536073
0.9500000000000001,0.48,4.612455715754761,0.15612577735752856,4.456329938397232
0.96,0.48,3.695438785685952,0.12508591705751929,3.570352868628433
0.97,0.48,2.774774903691404,0.09392261205917962,2.680852291632224
0.98,0.48,1.8513726538695388,0.06266661678215232,1.7887060370873864
0.99,0.48,0.9261433227572285,0.031348777120192954,0.8947945456370356
1.0,0.48,0.0,1.2222302384331876e-16,1.2222302384331876e-16
0.0,0.49,0.0,0.0,0.0
0.01,0.49,0.9275165690127052,0.03139525976465669,0.8961213092480484
0.02,0.49,1.8541177911522266,0.06275953619832131,1.7913582549539053
0.03,0.49,2.778889222882235,0.09406187654680881,2.684827346335426
0.04,0.49,3.700918226448621,0.1252713891793726,3.5756468372692485
0.05,0.49,4.619294870542773,0.15635727407501446,4.462937596467759
0.06,0.49,5.5331128282939295,0.1872888532183867,5.345823975075543
0.07,0.49,6.441470271704366,0.21803560087528973,6.223434670829077
0.08,0.49,7.343470761644757,0.24856717371788592,7.094903587926871
0.09,0.49,8.23822413253138,0.27885344076990115,7.959370691761479
0.1,0.49,9.124847370812045,0.3088645131422603,8.815982857669784
0.11,0.49,10.002465486393891,0.3385707735298127,9.663894712864078
0.12,0.49,10.870212376152963,0.367942905440036,10.502269470712928
0.13,0.49,11.727231678673416,0.39695192212487534,11.33027975654854
0.14,0.49,12.572677619372861,0.4255691951871638,12.147108424185697
0.15,0.49,13.405715845179742,0.45376648283339394,12.951949362346348
0.16,0.49,14.225524247939115,0.4815159577449591,13.744008290194156
0.17,0.49,15.03129377573413,0.508790234540356,14.522503541193773
0.18,0.49,15.822229231322591,0.5355623968012511,15.286666834521341
0.19,0.49,16.59755005690064,0.5618060236357348,16.035744033264905
0.2,0.49,17.356491104418993,0.5874952157525536,16.76899588866644
0.21,0.49,18.098303390691868,0.6126046210205813,17.485698769671288
0.22,0.49,18.822254836552773,0.6371094594883141,18.185145377064458
0.23,0.49,19.527630989328372,0.6609855478386891,18.866645441489684
0.24,0.49,20.213735727916966,0.6842093232550996,19.529526404661866
0.25,0.49,20.879891949775995,0.7067578666750501,20.173134083100944
0.26,0.49,21.525442239140492,0.7286089254085036,20.796833313731987
0.27,0.49,22.149749515813113,0.7497409350986005,21.400008580714513
0.28,0.49,22.75219766388527,0.770133041003075,21.982064622882195
0.29,0.49,23.33219213976929,0.7897651185753684,22.542427021193923
0.3,0.49,23.88916055894105,0.8086177933251262,23.080542765615924
0.31,0.49,24.422553260814457,0.8266724599384813,23.595880800875975
0.32,0.49,24.931843851190017,0.8439113006392528,24.087932550550764
0.33,0.49,25.41652972174244,0.8603173027729394,24.5562124189695
0.34,0.49,25.87613254603432,0.8758742755961559,25.000258270438163
0.35000000000000003,0.49,26.310198751566606,0.8905668662549415,25.419631885311663
